 196,DEP,AAR751,A333,HL8293,RKSI,1640,1701,WSSS,2310,,DEP,Y,47,1642,"DGA1716 FF RKRRZQZX 180252 RKSSAARO  (FPL-AAR751-IS -A333/H-SDE1E2E3FGHIJ5M1RWY/LB1D1 -RKSI0720 -N0479F360 BOPTA Z51 BEDES Y711 ATOTI/N0479F360 B576  SALMI/N0479F360 B576 APU B591 TITUS/N0475F380 B591 HCN/M082F390  N892 MIGUG/N0472F390 N892 MELAS/N0469F400 N892 MABAL -WSSS0630 WSAP -PBN/A1B1C1D1L1O1S1S2 DOF/150118 REG/HL8293 EET/RJJJ0117 RCAA0136  RPHI0252 ZJSA0358 VVTS0406 WSJC0520 WMFC0608 WSJC0628 SEL/CHDS  CODE/71C293 OPR/AAR RMK/TCAS II EQUIPPED)"
 197,ARR,AAR752,A333,HL7792,WSSS,0000,,RKSI,0657,0657,ARR,Y,48,0708,"DGA7088 FF RKRRZQZX 171234 WSSSYOYX  (FPL-AAR752-IS -A333/H-SDE1E2E3FGHIJ5M1RWY/LB1D1 -WSSS1500 -M081F360 TOMAN L625 ARESI/M081F350 L625 ABVAR M646 POTIB/N0473F370  M646 HCN B591 TINHO/N0475F360 DCT SANAS/N0469F350 M750  MOLKA/N0470F370 M750 MAMOD Z40 IGMON Z401 POTET/N0474F360 A586  RUGMA/N0469F350 DCT OSPOT DCT GUKDO GUKDO1P -RKSI0551 RKTU -PBN/A1B1C1D1L1O1S1S2 DOF/150117 REG/HL7792 EET/WMFC0002 WSJC0006  VVTS0123 RPHI0207 RCAA0322 RJJJ0411 RKRR0455 SEL/BLAM CODE/71BF92 OPR/AAR RMK/TCAS II EQUIPPED)"
 198,ARR,AAR756,A321,HL7730,VVDN,0140,,RKSI,0613,0613,ARR,Y,50,0620,"DGA7181 FF RKRRZRZX 171248 VVDNZPZX  (FPL-AAR756-IS -A321/M-SDE2E3FGHIRWXY/S -VVDN1640 -M078F330 KANG1A KANGU DCT BUNTA A1 IKELA P901 IDOSI/N0465F330 DCT  ENVAR M750 DADON/N0462F350 M750 ANLOT B1 APU B576 SALMI/N0462F350  B576 ATOTI/N0461F350 Y722 OLMEN OLMEN1P -RKSI0344 RKTU -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL7730 EET/ZJSA0015 VHHK0039  RCAA0121 RJJJ0222 RKRR0235 SEL/GLMQ CODE/71BF30 OPR/AAR RMK/TCAS  II EQUIPPED -E/0530 P/TBN R/VE S/M J/LF A/GRAY WHITE C/CAPT. SUNG KI SOOL)"
 199,DEP,AAR757,A321,HL7730,RKSI,2030,2225,WBKK,0142,,DLA,Y,46,2047,"DGA3801 FF RKRRZQZX 180610 RKSSAARO  (FPL-AAR757-IS -A321/M-SDE2E3FGHIRWXY/LB1 -RKSI1100 -N0465F280 BOPTA Z51 BEDES Y711 DALSU/N0470F320 Y711  ATOTI/N0471F320 B576 SALMI/N0471F320 B576 APU B591 BUSBY/N0467F340  B591 HCN M646 POTIB/M078F340 M646 SAN/N0465F340 B591 SBA/N0462F360  B591 LBG DCT TOKON M646 TELMO/M079F360 M646 VJN DCT -WBKK0512 WBSB -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7730 EET/RJJJ0120 RCAA0139  RPHI0252 WBFC0447 SEL/GLMQ CODE/71BF30 OPR/AAR RMK/TCAS II  EQUIPPED)"
 200,DEP,AAR7576,B767,HL7506,RKSI,1800,1823,WMKJ,0032,,DEP,Y,36,1803,"DGA1635 FF RKSIZPZX RKSIZTZX RKRRZQZX RKSSZTZX 180244 RKSSAARO  (FPL-AAR7576-IN -B763/H-SDE2E3FGHIRW/LB1 -RKSI0900 -N0467F320 BOPTA Z51 BEDES Y711 MANGI/N0469F340 Y711  ATOTI/N0467F340 B576 SALMI/N0466F340 B576 APU B591 TACLE/N0463F360  B591 HCN/M079F360 N892 MIGUG/N0463F360 N892 VMR VMR2A -WMKJ0632 WSSS -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7506 EET/RJJJ0119 RCAA0138  RPHI0256 ZJSA0404 VVTS0412 WSJC0527 WMFC0611 SEL/KRGM CODE/71BD06  OPR/AAR RMK/TCAS II EQUIPPED)"
 201,ARR,AAR758,A321,HL8265,WBKK,0230,,RKSI,0735,0735,ARR,Y,42,0743,"DGA7751 FF RKRRZQZX 171414 WBKKYOYX  (FPL-AAR758-IS -A321/M-SDE2E3FGHIRWXY/LB1 -WBKK1730 -M078F310 OSANU02 OSANU M646 TOKON/N0468F330 DCT  LBG B591 SAN/M079F330 M646 POTIB/N0463F350 M646 HCN B591 TINHO/N0465F340 DCT SANAS/N0462F330 M750 MOLKA/ N0462F350 M750 MAMOD Z40 IGMON Z401 POTET/N0464F340 A586 RUGMA/N0459F330 DCT OSPOT DCT GUKDO GUKDO1P -RKSI0442 RKSS -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL8265 EET/RPHI0022 RCAA0210   RJJJ0300 RKRR0346 SEL/DQBH CODE/71C265 OPR/AAR RMK/TCAS II EQUIPPED)"
 202,ARR,AAR7606,A320,HL7788,WBKK,0200,,RKPK,0605,0615,ARR,Y,054,,"DGA7739 FF RKPKZPZX RKPKZTZX RKRRZQZX RKSSZTZX 171412 WBKKYOYX  (FPL-AAR7606-IS -A321/M-SDE2E3FGHIRWXY/LB1 -WBKK1700 -M078F350 OSANU02 OSANU M646 TOKON/N0460F350 DCT LBG B591 SAN/M078F350 M646 POTIB/N0460F350 M646 HCN B591 TINHO/N0464340 DCT SANAS/N0461F330  M750 MOLKA/N0460350 M750 MAMOD Z40 IGMON Z401  POTET/N0464F340 A586 RUGMA/N0455F330 DCT TOPAX DCT -RKPK0417 RKTN -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL7788  EET/RPHI0022 RCAA0209 RJJJ0300 RKRR0346  SEL/BCAJ/71BF88 OPR/AAR RMK/TCAS 11 EQUIPPED)"
 203,DEP,AAR761,A333,HL8286,RKSI,1655,1716,WIII,0004,,DEP,Y,46,1657,"DGA1921 FF RKRRZQZX 180310 RKSSAARO  (FPL-AAR761-IS -A333/H-SDE1E2E3FGHIJ5M1RWY/LB1D1 -RKSI0755 -N0484F340 BOPTA Z51 BEDES Y711 BONSO/N0479F360 Y711  ATOTI/N0480F360 B576 SALMI/N0479F360 B576 APU B591 HCN M646  POTIB/M082F380 M646 SAN/N0474F380 B591 LBG DCT TOKON/N0477F360  M646 TELMO/M081F360 M646 VJN/N0473F380 P648 OMEGA/N0466F400 P648  AMBOY DENDY1A -WIII0709 WSSS -PBN/A1B1C1D1L1O1S1S2 DOF/150118 REG/HL8286 EET/RJJJ0117 RCAA0135  RPHI0248 WBFC0440 WIIF0541 SEL/DRKP CODE/71C286 OPR/AAR RMK/TCAS  II EQUIPPED)"
 204,ARR,AAR762,A333,HL8286,WIII,0150,,RKSI,0850,0850,ARR,Y,35,0857,"DGA7900 FF RKPCZPZX RKPKZTZX RKRRZQZX RKSIZPZX RKSIZTZX RKSSZTZX 171452 WIIIYOYW  (FPL-AAR762-IS -A333/H-SDE1E2E3FGHIJ5M1RWY/LB1D1 -WIII1650 -N0479F350 AMBOY1C AMBOY P648 0451N11513E/N0475F370 P648 VJN/M082F390  M646 TOKON/N0471F390 DCT LBG B591 SAN/M081F390 M646 POTIB/N0470F390  M646 HCN W4 ARLEN/N0472F370 W4 ANLOT B1  APU/N0469F390 B576  SALMI/N0469F390 B576 ATOTI/N0469F390 Y722 OLMEN  OLMEN1P -RKSI0621 RKSS -PBN/A1B1C1D1L1O1S1S2 DOF/150117 REG/HL8286 EET/WBFC0122 RPHI0219  RCAA0403 RJJJ0501 RKRR0514 SEL/DRKP CODE/71C286 OPR/AAR RMK/TCAS II  EQUIPPED)"
 205,DEP,AAR763,B763,HL7248,RKSI,1940,2050,WADD,0242,,DLA,Y,36,2000,"DGA4009 FF RKRRZQZX 180630 RKSSAARO  (FPL-AAR763-IS -B763/H-SDE2E3FGHIRW/LB1 -RKSI1020 -N0464F300 BOPTA Z51 BEDES Y711 SAMIS/N0468F310 Z81 CJU/N0469F320  A586 RUGMA/N0469F330 A586 RUSAR/N0468F340 Y27 SAKON/N0465F350 DCT  GURAG/N0464F360 G578 GABUS/N0460F380 G578 BLI DCT -WADD0702 WIII -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7248 EET/RJJJ0052 RPHI0230  WAAF0503 SEL/GSAD CODE/71BA48 OPR/AAR RMK/TCAS II EQUIPPED)"
 206,ARR,AAR768,A333,HL7746,VIDP,2350,,RKSI,0658,0658,ARR,Y,41,0703,"DGA7775 FF RKSSZTZX RKSIZTZX RKRRZQZX 171415 VIDPZPZX  (FPL-AAR768-IS -A333/H-SDE1E2E3FGHIJ5M1RWY/LB1D1 -VIDP1450 -M081F370 MATEX ALI R460 LKN/N0471F370 A201 BODOG/M081F370 A201 MONDA/N0474F370 A201 BIKIK/M081F370 A201 TEBID/N0474F370 A201 AAT/M081F370 A201 ANSOS/N0473F370 A201 LSO A599 LINSO/K0872S1130 A599 SGM A581 WHA R343 PK/K0876S1130 W116 JTN/K0861S1130 G327 LAMEN/N0463F370 A593 NIRAT/N0468F390 Y722 OLMEN OLMEN1P -RKSI0556 RKSS -PBN/A1B1C1D1L1O1S1S2 DOF/150117 REG/HL7746 EET/VECF0043  VGFR0115 VECF0135 VGFR0140 VECF0141 VYYF0149 ZPKM0223  ZGZU0329 ZHWH0343 ZSHA0407 RKRR0453 SEL/BHGR CODE/71BF46  OPR/AAR RMK/TCAS II EQUIPPED )"
 207,ARR,AAR770,B763,HL7248,VYYY,0320,,RKSI,0827,0827,ARR,Y,45,0836,"DGA7220 FF RKRRZQZX 171253 RKSSAARO  (FPL-AAR770-IS -B763/H-SDE2E3FGHIRW/LB1 -VYYY1820 -N0465F350 DCT BGO A581 TATEL R202 PAE/N0460F370 W25 NAN R215 LPB  B465 NOB R474 TEBAK/K0853S1130 R474 WUY R343 PK W116 JTN G327  LAMEN/N0460F370 A593 NIRAT Y722 OLMEN OLMEN1P -RKSI0438 RKSS -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL7248 EET/VTBB0019 VLVT0044  VVVV0107 ZGZU0124 ZHWH0227 ZSHA0247 RKRR0333 SEL/GSAD CODE/71BA48  OPR/AAR RMK/TCAS II EQUIPPED)"
 208,DEP,AAR787,B744,HL7620,RKSI,1700,1712,LIMC,0418,,DLA,Y,624,1650,"DGA1963 FF RKSIZPZX RKSIZTZX RKRRZQZX RKSSZTZX 180313 RKSSAARO  (FPL-AAR787-IS -B744/H-SDE1FGHIJ5M1RWXY/LB1D1 -RKSI0800 -N0482F240 NOPIK G597 AGAVO/K0901S0780 G597 DONVO A326  LADIX/K0890S0840 B339 HUR/K0903S0920 B339 SALIS/K0894S0920 B339  POLHO/K0885S0920 A310 SERNA/K0885F320 A310 RO R497 KUMOD/K0890F340  A819 IMETA/K0897F360 A819 LITUN G713 KESIK R815 OMETI/K0904F380  R815 VAREG G723 RATIN/K0906F380 N869 VTB L999 PINUG T52 RAVOK L856  TOSPO/N0490F380 L856 BABKO UL856 KOPAT UP182 REKLU REKLU1W -LOWW1118 LOWG -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7620 EET/ZSHA0025 ZYSH0039  ZBPE0057 ZMUB0212 UIII0314 UNKL0419 UNNT0503 USTR0605 USSS0651  USPP0719 USKK0744 UUWV0818 UMMV0927 EPWW1011 LZBB1043 LOVV1102  SEL/CEGH CODE/71BE20 OPR/AAR RALT/ZBAA UNNT UUDD RMK/TCAS II  EQUIPPED CARGO)"
 209,DEP,AAR793,B744,HL7414,RKSI,0830,0855,EDDF,1732,,DEP,Y,622,0831,"DGA8930 FF RKSIZPZX RKSIZTZX RKRRZQZX RKSSZTZX 171803 RKSSAARO  (FPL-AAR793-IS -B744/H-SDE2E3FGHIM3RWXY/LB1 -RKSI2330 -N0477F240 NOPIK G597 AGAVO/K0906S0840 G597 DONVO A326  POVAG/K0915S0920 A326 LADIX B339 SALIS/K0895S0920 B339  POLHO/K0894S0980 A310 SERNA/K0873F300 A310 BUMER/K0880F320 A310  ROTLI A300 ADONI R372 DILOR A843 MAPID/K0893F340 A843  PIRED/K0900F360 A843 NH R211 OTKER G710 INGEN G712 SUBIK B481  INTEP A300 MF MF3T GEKLA -UUDD0902 UUEE -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL7414 EET/ZSHA0023 ZYSH0037  ZBPE0055 ZMUB0205 UIII0305 UNKL0409 UNNT0449 USTR0603 USSS0639  USPP0713 UWKD0732 UUWV0803 SEL/BRCS CODE/71BC14 OPR/AAR RALT/ZBAA  UNNT UUDD RMK/TCAS II EQUIPPED CARGO)"
 210,ARR,AAR796,B744,HL7620,EDDF,0325,,RKSI,1252,1252,ARR,Y,624,1254,"DGA8157 FF RKRRZQZX RKSIZPZX RKSIZTZX RKSSZTZX 171539 EUCHZMFP  (FPL-AAR796-IS -B744/H-SDE1FGHIJ5M1RWXY/LB1D1 -EDDF1825 -N0483F310 TOBAK2M TOBAK N858 ERSIL UN858 ESOBU UN746 MAG DCT BODLA Z717 KUNER/K0890F310 G805 BALIT/N0480F310 M990 VALGA M994 PIRUS/K0886F310 B210 LUKIR/K0891F330 G713 OKULA A575 SE P865 GOLON/K0898F350 P865 KESED R116 RATKO P865 GINOM/K0869S1130 A308  BULAG A575 UDA B339 POLHO/K0899S1130 W33 PIDOX B339 LADIX A326 DONVO G597 AGAVO Y644 REBIT COWAY1A -RKSI0912 RKSS -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL7620 EET/EDUU0012 EPWW0040 UMKK0059 EYVL0104 EVRR0108 EETT0129 ULLL0135 ULWW0203 USKK0236 USPP0256 USSS0314 USTR0336 UNNT0409 UNKL0512 ZMUB0556 ZBPE0719 ZYSH0825 ZSHA0837 RKRR0847 SEL/CEGH CODE/71BE20 OPR/AAR ORGN/FRAPFXH RALT/UUDD  UNNT ZBAA RMK/TCAS II EQUIPPED CARGO)"
 211,ARR,AAR8001,A320,HL7788,RKPK,0830,0844,RKPC,0917,0926,ARR,Y,055,,
 212,ARR,AAR8003,A320,HL7772,RKPK,1520,1528,RKPC,1601,1609,ARR,Y,056,,
 213,ARR,AAR8004,A320,HL7772,RKPC,1720,1735,RKPK,1805,1806,ARR,Y,016,,
 214,ARR,AAR8005,A320,HL7772,RKPK,1840,1850,RKPC,1923,1934,ARR,Y,019,,
 215,ARR,AAR8006,A320,HL7772,RKPC,2015,2027,RKPK,2057,2058,ARR,Y,009,,
 216,ARR,AAR8122,A320,HL7773,RKPC,0935,0943,RKTN,1014,1025,ARR,Y,,,
 217,ARR,AAR8123,A320,HL7773,RKTN,1105,1113,RKPC,1149,1153,ARR,Y,009,,
 218,ARR,AAR8124,A320,HL7762,RKPC,1245,1303,RKTN,1338,1339,ARR,Y,,,
 219,ARR,AAR8125,A320,HL7762,RKTN,1425,1425,RKPC,1503,1511,ARR,Y,021,,
 220,ARR,AAR8126,A321,HL7594,RKPC,1535,1549,RKTN,1622,1627,ARR,Y,,,
 221,ARR,AAR8127,A321,HL7594,RKTN,1744,1744,RKPC,1821,1827,ARR,Y,007,,
 222,ARR,AAR8128,A320,HL7737,RKPC,2052,2051,RKTN,2126,2128,ARR,Y,,,
 223,ARR,AAR8129,A320,HL7773,RKTN,0805,0816,RKPC,0853,0858,ARR,Y,010,,
 224,ARR,AAR8141,A320,HL7737,RKJJ,0820,0830,RKPC,0852,0904,ARR,Y,020,,
 225,ARR,AAR8142,A321,HL7767,RKPC,0950,1005,RKJJ,1029,1030,ARR,Y,,,
 226,ARR,AAR8143,A320,HL7762,RKJJ,1130,1141,RKPC,1201,1213,ARR,Y,006,,
 227,ARR,AAR8144,A320,HL7773,RKPC,1235,1244,RKJJ,1308,1310,ARR,Y,,,
 228,ARR,AAR8145,A321,HL8236,RKJJ,1605,1605,RKPC,1625,1634,ARR,Y,019,,
 229,ARR,AAR8146,A321,HL8236,RKPC,1425,1446,RKJJ,1505,1518,ARR,Y,,,
 230,ARR,AAR8147,A320,HL7737,RKJJ,1900,1928,RKPC,1951,2004,ARR,Y,009,,
 231,ARR,AAR8148,A320,HL7773,RKPC,2006,2005,RKJJ,2028,2031,ARR,Y,,,
 232,ARR,AAR8161,A321,HL7767,RKJB,,1614,RKPC,1634,1647,ARR,,057,,
 233,ARR,AAR8162,A321,HL7767,RKPC,1445,1457,RKJB,1519,1527,ARR,Y,,,
 234,ARR,AAR8181,A320,HL7788,RKPS,1955,1955,RKPC,2041,2045,ARR,Y,056,,
 235,ARR,AAR8182,A320,HL7788,RKPC,1903,1859,RKPS,1925,1932,ARR,Y,,,
 236,ARR,AAR8231,A321,HL7767,RKTU,0824,0824,RKPC,0903,0917,ARR,Y,021,,
 237,ARR,AAR8232,A320,HL7737,RKPC,0935,0952,RKTU,1033,1042,ARR,Y,,,
 238,ARR,AAR8233,A320,HL7737,RKTU,1146,1146,RKPC,1222,1240,ARR,Y,019,,
 239,ARR,AAR8234,A321,HL8236,RKPC,1730,1741,RKTU,1821,1833,ARR,Y,,,
 240,ARR,AAR8235,A321,HL8236,RKTU,1921,1921,RKPC,2002,2015,ARR,Y,013,,
 241,ARR,AAR8236,A321,HL8236,RKPC,2040,2102,RKTU,2140,2149,ARR,Y,,,
 242,ARR,AAR8531,A320,HL7769,RKSI,0625,0625,RKPK,0656,0705,ARR,Y,001,,
 243,ARR,AAR8532,A320,HL7738,RKPK,0720,0722,RKSI,0811,0811,ARR,Y,46,0821,
 244,ARR,AAR8603,A320,HL7776,RKSS,1715,1715,RKPU,1750,1749,ARR,Y,2,,
 245,ARR,AAR8604,A320,HL7776,RKPU,1830,1838,RKSS,1913,1925,ARR,Y,015,,
 246,ARR,AAR8701,A320,HL7737,RKSS,0713,0713,RKJJ,0738,0750,ARR,Y,,,
 247,ARR,AAR8702,A320,HL7776,RKJJ,0725,0741,RKSS,0812,0820,ARR,Y,012,,
 248,ARR,AAR8703,A320,HL7762,RKSS,1010,1019,RKJJ,1044,1055,ARR,Y,,,
 249,ARR,AAR8704,A321,HL7767,RKJJ,1110,1120,RKSS,1151,1203,ARR,Y,012,,
 250,ARR,AAR8705,A320,HL7773,RKSS,1523,1523,RKJJ,1553,1602,ARR,Y,,,
 251,ARR,AAR8706,A320,HL7773,RKJJ,1350,1401,RKSS,1430,1441,ARR,Y,136,,
 252,ARR,AAR8707,A320,HL7737,RKSS,1758,1758,RKJJ,1828,1839,ARR,Y,,,
 253,ARR,AAR8708,A320,HL7773,RKJJ,1630,1653,RKSS,1722,1736,ARR,Y,014,,
 254,ARR,AAR8709,A320,HL7762,RKSS,2035,2201,RKJJ,2240,2238,DLA,Y,,,
 255,ARR,AAR8710,A320,HL7773,RKJJ,2105,2119,RKSS,2151,2209,ARR,Y,012,,
 256,ARR,AAR8730,A320,HL7776,RKJY,1015,1019,RKSS,1055,1107,ARR,Y,136,,
 257,ARR,AAR8733,A321,HL8236,RKSS,0955,0956,RKJY,1031,1041,ARR,Y,,,
 258,ARR,AAR8734,A321,HL8236,RKJY,1115,1121,RKSS,1158,1213,ARR,Y,014,,
 259,ARR,AAR8735,A320,HL7737,RKSS,1505,1505,RKJY,1545,1544,ARR,Y,,,
 260,ARR,AAR8736,A320,HL7737,RKJY,1615,1631,RKSS,1707,1716,ARR,Y,015,,
 261,ARR,AAR8737,A320,HL7762,RKSS,1756,1753,RKJY,1830,1836,ARR,Y,,,
 262,ARR,AAR8738,A320,HL7762,RKJY,1917,1917,RKSS,1951,2002,ARR,Y,136,,
 263,ARR,AAR8739,A320,HL7776,RKSS,0858,0858,RKJY,0933,0942,ARR,Y,,,
 264,ARR,AAR8900,A321,HL7703,RKPC,0655,0703,RKSS,0749,0756,ARR,Y,014,,
 265,ARR,AAR8901,A321,HL8236,RKSS,0640,0640,RKPC,0722,0730,ARR,Y,010,,
 266,ARR,AAR8902,A321,HL8236,RKPC,0805,0820,RKSS,0907,0914,ARR,Y,015,,
 267,ARR,AAR8903,A320,HL7762,RKSS,0645,0655,RKPC,0737,0744,ARR,Y,009,,
 268,ARR,AAR8904,A320,HL7762,RKPC,0820,0830,RKSS,0916,0923,ARR,Y,012,,
 269,ARR,AAR8906,A321,HL7594,RKPC,0835,0846,RKSS,0931,0937,ARR,Y,014,,
 270,ARR,AAR8907,A321,HL7594,RKSS,0655,0707,RKPC,0747,0758,ARR,Y,019,,
 271,ARR,AAR8910,A321,HL7703,RKPC,1020,1034,RKSS,1122,1131,ARR,Y,012,,
 272,ARR,AAR8912,A320,HL7788,RKPC,1105,1116,RKSS,1202,1215,ARR,Y,133,,
 273,ARR,AAR8913,A321,HL7703,RKSS,0835,0845,RKPC,0927,0944,ARR,Y,019,,
 274,ARR,AAR8915,A321,HL7594,RKSS,1027,1027,RKPC,1107,1115,ARR,Y,055,,
 275,ARR,AAR8916,A320,HL7737,RKPC,1305,1330,RKSS,1415,1423,ARR,Y,134,,
 276,ARR,AAR8920,B763,HL7247,RKPC,1345,1357,RKSS,1444,1457,ARR,Y,015,,
 277,ARR,AAR8921,B763,HL7247,RKSS,1209,1209,RKPC,1254,1301,ARR,Y,010,,
 278,ARR,AAR8922,A320,HL7788,RKPC,1505,1521,RKSS,1607,1615,ARR,Y,015,,
 279,ARR,AAR8924,A333,HL7747,RKPC,1745,1807,RKSS,1853,1902,ARR,Y,232,,
 280,ARR,AAR8925,A320,HL7788,RKSS,1255,1308,RKPC,1350,1403,ARR,Y,020,,
 281,ARR,AAR8927,A321,HL8236,RKSS,1245,1302,RKPC,1344,1353,ARR,Y,021,,
 282,ARR,AAR8929,A321,HL7767,RKSS,1240,1251,RKPC,1334,1342,ARR,Y,019,,
 283,ARR,AAR8930,A321,HL7789,RKPC,1624,1620,RKSS,1707,1713,ARR,Y,210,,
 284,ARR,AAR8933,A321,HL7789,RKSS,1435,1433,RKPC,1515,1523,ARR,Y,010,,
 285,ARR,AAR8934,A321,HL7729,RKPC,1705,1714,RKSS,1801,1808,ARR,Y,014,,
 286,ARR,AAR8937,A320,HL7773,RKSS,1800,1818,RKPC,1903,1914,ARR,Y,009,,
 287,ARR,AAR8938,A320,HL7762,RKPC,1545,1611,RKSS,1658,1707,ARR,Y,135,,
 288,ARR,AAR8939,A321,HL7703,RKSS,1525,1541,RKPC,1625,1638,ARR,Y,055,,
 289,ARR,AAR8940,A321,HL7703,RKPC,1735,1757,RKSS,1841,1851,ARR,Y,015,,"DGA2760 FF RKPCZPZX RKPCZTZX RKRRZQZX RKSSZPZX RKSSZTZX 180443 RKPCAARO  (FPL-AAR8940-IS -A321/M-SDE2E3FGHIRWXY/S -RKPC0835 -N0430F270 GUKSU Y722 OLMEN Z52 KAKSO G585 SEL -RKSS0046 RKSI RKTU -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7703 OPR/AAR RMK/TCAS II  EQUIPPED)"
 290,ARR,AAR8941,A320,HL7788,RKSS,1658,1658,RKPC,1743,1759,ARR,Y,020,,
 291,ARR,AAR8942,A321,HL7594,RKPC,1905,1919,RKSS,2005,2015,ARR,Y,015,,
 292,ARR,AAR8943,A333,HL7747,RKSS,1540,1551,RKPC,1636,1650,ARR,Y,006,,
 293,ARR,AAR8946,A321,HL7729,RKPC,2030,2040,RKSS,2123,2135,ARR,Y,014,,
 294,ARR,AAR8948,A320,HL7788,RKPC,2125,2135,RKSS,2220,2234,ARR,Y,135,,
 295,ARR,AAR8950,A320,HL7776,RKPC,2210,2209,RKSS,2252,2257,ARR,Y,015,,
 296,ARR,AAR8951,A321,HL7729,RKSS,1845,1852,RKPC,1940,1957,ARR,Y,007,,
 297,ARR,AAR8952,A321,HL7703,RKPC,2134,2130,RKSS,2217,2228,ARR,Y,015,,
 298,ARR,AAR8955,A320,HL7776,RKSS,1955,2029,RKPC,2113,2122,ARR,Y,010,,
 299,ARR,AAR8957,A321,HL7703,RKSS,1920,,RKPC,2018,2029,ARR,Y,020,,
 300,ARR,AAR8959,A321,HL7594,RKSS,2210,,RKPC,2254,2256,DLA,Y,010,,
 301,ARR,AAR8963,A320,HL7776,RKSS,1225,,RKPC,1319,1326,ARR,Y,007,,
 302,ARR,AAR8964,A320,HL7776,RKPC,1410,,RKSS,1502,1512,ARR,Y,017,,
 303,ARR,AAR8965,B763,HL7247,RKSS,1555,,RKPC,1652,1707,ARR,Y,007,,
 304,ARR,AAR8966,B763,HL7247,RKPC,1816,,RKSS,1859,1907,ARR,Y,134,,
 305,ARR,AAR8967,B763,HL7247,RKSS,2021,,RKPC,2102,2108,DLA,Y,007,,
 306,ARR,AAR8968,B763,HL7247,RKPC,2159,,RKSS,2241,2245,ARR,Y,012,,
 307,ARR,AAR8980,A321,HL7767,RKPC,2214,,RKSS,2256,2259,ARR,Y,014,,
 308,ARR,AAR8981,A321,HL7729,RKSS,0720,,RKPC,0813,0819,ARR,Y,056,,
 309,ARR,AAR8982,A321,HL7729,RKPC,0945,,RKSS,1041,1049,ARR,Y,012,,
 310,ARR,AAR8983,A321,HL7729,RKSS,1120,,RKPC,1215,1232,ARR,Y,007,,
 311,ARR,AAR8984,A321,HL7729,RKPC,1255,,RKSS,1406,1414,ARR,Y,012,,
 312,ARR,AAR8985,A321,HL7729,RKSS,1440,,RKPC,1553,1605,ARR,Y,007,,
 313,ARR,AAR8986,A321,HL7767,RKPC,1810,,RKSS,1922,1934,ARR,Y,014,,
 314,ARR,AAR8987,A321,HL7767,RKSS,2040,,RKPC,2122,2141,DLA,Y,013,,
 315,ARR,AAR8988,A333,HL8259,RKPC,2105,,RKSI,2213,2213,ARR,Y,832,2228,
 316,ARR,AAR8989,A333,HL8259,RKSI,1921,,RKPC,2005,2019,ARR,Y,021,,
 317,DEP,AAR951,B744,HL7436,RKSI,0905,0921,VVNB,1332,,DEP,Y,623,0907,"DGA8378 FF RKRRZQZX 171630 RKSSAARO  (FPL-AAR951-IS -B744/H-SDE1E2E3FGHIJ5M1RWXY/LB1D1 -RKSI0005 -N0494F340 BOPTA Z51 BEDES Y711 PONIK A593 LAMEN/K0914S1040 A593  PUD A599 NF/K0909S1100 A599 GYA R474 NAKHA DCT HAKAO HAKAO2A -VVNB0427 VVDN -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7436 EET/ZSHA0108 ZGZU0245  VVVV0406 SEL/PRDM CODE/71BC36 OPR/AAR RMK/TCAS II EQUIPPED CARGO)"
 318,ARR,AAR952,B744,HL7436,VVNB,1830,,RKSI,2152,2152,ARR,Y,623,2159,"DGA4656 FF RKRRZQZX 180732 VHHHFPLM  (FPL-AAR952-IS -B744/H-SDE1E2E3FGHIJ5M1RWXY/LB1D1 -VHHH0930 -N0494F370 OCEAN V3 ENVAR/N0492F370 M750 ANLOT B1 APU B576  SALMI/N0491F370 B576 ATOTI/N0491F370 Y722 OLMEN OLMEN1P -RKSI0239 RKPC -PBN/A1B1C1D1O1S1S2 DOF/150118 REG/HL7436 EET/RCAA0028 RJJJ0124  RKRR0136 SEL/PRDM CODE/71BC36 OPR/AAR RMK/TCAS II EQUIPPED CARGO )"
 319,ARR,AAR970,B744,HL7414,VHHH,0310,,RKSI,0641,0641,ARR,Y,622,0651,"DGA8087 FF RKRRZQZX 171523 VHHHFPLM  (FPL-AAR970-IS -B744/H-SDE2E3FGHIM3RWXY/LB1 -VHHH1810 -N0495F350 V3 ENVAR/N0493F370 M750 ANLOT B1 APU B576 SALMI/N0493F370  B576 ATOTI/N0492F370 Y722 OLMEN OLMEN1P -RKSI0243 RKSS -PBN/A1B1C1D1O1S1S2 DOF/150117 REG/HL7414 EET/RCAA0028 RJJJ0124  RKRR0137 SEL/BRCS CODE/71BC14 OPR/AAR RMK/TCAS II EQUIPPED CARGO )"
